user_id,variant,timestamp,baseline_sessions,segment,clicks,impressions,bounce_rate
2130,control,2025-01-02 11:29:00,3,light_searchers,5,24,0
2131,control,2025-01-02 11:30:00,6,typical,1,15,1
2132,control,2025-01-02 11:31:00,8,power_searchers,3,26,0
2133,treatment,2025-01-02 11:32:00,3,light_searchers,0,11,0
2134,treatment,2025-01-02 11:33:00,5,typical,2,14,0
2135,treatment,2025-01-02 11:34:00,12,power_searchers,2,21,0
2136,control,2025-01-02 11:35:00,4,typical,4,19,0
2137,treatment,2025-01-02 11:36:00,3,light_searchers,2,19,0
2138,treatment,2025-01-02 11:37:00,3,light_searchers,1,16,0
2139,control,2025-01-02 11:38:00,9,power_searchers,3,20,0
2140,treatment,2025-01-02 11:39:00,7,power_searchers,2,21,0
2141,control,2025-01-02 11:40:00,5,typical,2,23,0
2142,treatment,2025-01-02 11:41:00,9,power_searchers,2,25,0
2143,control,2025-01-02 11:42:00,4,typical,1,14,0
2144,treatment,2025-01-02 11:43:00,10,power_searchers,5,26,0
2145,control,2025-01-02 11:44:00,5,typical,0,21,0
2146,treatment,2025-01-02 11:45:00,4,typical,1,18,1
2147,control,2025-01-02 11:46:00,4,typical,2,11,0
2148,treatment,2025-01-02 11:47:00,6,typical,1,25,1
2149,treatment,2025-01-02 11:48:00,2,light_searchers,1,16,1
2150,control,2025-01-02 11:49:00,7,power_searchers,0,16,1
2151,control,2025-01-02 11:50:00,6,typical,3,22,0
2152,treatment,2025-01-02 11:51:00,5,typical,1,14,0
2153,control,2025-01-02 11:52:00,10,power_searchers,3,16,0
2154,control,2025-01-02 11:53:00,3,light_searchers,2,25,0
2155,control,2025-01-02 11:54:00,8,power_searchers,0,15,0
2156,treatment,2025-01-02 11:55:00,7,power_searchers,3,31,0
2157,treatment,2025-01-02 11:56:00,6,typical,2,24,0
2158,treatment,2025-01-02 11:57:00,5,typical,2,13,1
2159,control,2025-01-02 11:58:00,4,typical,1,16,0
2160,control,2025-01-02 11:59:00,6,typical,0,28,0
2161,control,2025-01-02 12:00:00,4,typical,3,23,0
2162,treatment,2025-01-02 12:01:00,6,typical,0,17,0
2163,control,2025-01-02 12:02:00,4,typical,4,23,0
2164,control,2025-01-02 12:03:00,4,typical,0,25,0
2165,treatment,2025-01-02 12:04:00,10,power_searchers,1,18,0
2166,treatment,2025-01-02 12:05:00,6,typical,2,20,0
2167,treatment,2025-01-02 12:06:00,10,power_searchers,3,20,0
2168,control,2025-01-02 12:07:00,2,light_searchers,1,20,0
2169,treatment,2025-01-02 12:08:00,3,light_searchers,1,24,0
2170,control,2025-01-02 12:09:00,5,typical,0,14,0
2171,control,2025-01-02 12:10:00,8,power_searchers,5,24,0
2172,control,2025-01-02 12:11:00,11,power_searchers,2,25,0
2173,treatment,2025-01-02 12:12:00,6,typical,1,15,0
2174,treatment,2025-01-02 12:13:00,8,power_searchers,3,29,0
2175,control,2025-01-02 12:14:00,6,typical,1,21,0
2176,control,2025-01-02 12:15:00,5,typical,1,17,0
2177,treatment,2025-01-02 12:16:00,5,typical,3,16,0
2178,treatment,2025-01-02 12:17:00,10,power_searchers,2,20,0
2179,treatment,2025-01-02 12:18:00,5,typical,1,21,0
2180,treatment,2025-01-02 12:19:00,6,typical,1,14,0
2181,treatment,2025-01-02 12:20:00,5,typical,2,14,0
2182,control,2025-01-02 12:21:00,4,typical,1,15,0
2183,control,2025-01-02 12:22:00,7,power_searchers,0,24,0
2184,treatment,2025-01-02 12:23:00,3,light_searchers,3,13,0
2185,control,2025-01-02 12:24:00,7,power_searchers,3,23,0
2186,control,2025-01-02 12:25:00,7,power_searchers,2,27,0
2187,treatment,2025-01-02 12:26:00,8,power_searchers,2,28,0
2188,treatment,2025-01-02 12:27:00,7,power_searchers,3,25,1
2189,treatment,2025-01-02 12:28:00,5,typical,0,23,1
2190,treatment,2025-01-02 12:29:00,4,typical,3,22,0
2191,control,2025-01-02 12:30:00,9,power_searchers,3,24,0
2192,control,2025-01-02 12:31:00,9,power_searchers,4,21,0
2193,control,2025-01-02 12:32:00,9,power_searchers,0,26,0
2194,treatment,2025-01-02 12:33:00,8,power_searchers,2,20,0
2195,control,2025-01-02 12:34:00,5,typical,1,22,0
2196,treatment,2025-01-02 12:35:00,8,power_searchers,2,22,0
2197,control,2025-01-02 12:36:00,6,typical,1,24,0
2198,treatment,2025-01-02 12:37:00,5,typical,2,15,1
2199,control,2025-01-02 12:38:00,8,power_searchers,2,19,1
2200,treatment,2025-01-02 12:39:00,7,power_searchers,5,25,0
2201,treatment,2025-01-02 12:40:00,7,power_searchers,2,19,1
2202,control,2025-01-02 12:41:00,5,typical,1,14,0
2203,control,2025-01-02 12:42:00,4,typical,1,21,0
2204,treatment,2025-01-02 12:43:00,6,typical,1,18,1
2205,treatment,2025-01-02 12:44:00,9,power_searchers,4,27,0
2206,treatment,2025-01-02 12:45:00,6,typical,0,20,0
2207,control,2025-01-02 12:46:00,11,power_searchers,2,30,1
2208,treatment,2025-01-02 12:47:00,3,light_searchers,0,19,0
2209,treatment,2025-01-02 12:48:00,7,power_searchers,2,25,0
2210,control,2025-01-02 12:49:00,3,light_searchers,3,27,0
2211,treatment,2025-01-02 12:50:00,8,power_searchers,5,27,0
2212,treatment,2025-01-02 12:51:00,5,typical,2,16,0
2213,treatment,2025-01-02 12:52:00,5,typical,1,19,0
2214,control,2025-01-02 12:53:00,6,typical,3,14,0
2215,control,2025-01-02 12:54:00,3,light_searchers,3,29,1
2216,control,2025-01-02 12:55:00,6,typical,3,21,1
2217,control,2025-01-02 12:56:00,8,power_searchers,4,24,0
2218,treatment,2025-01-02 12:57:00,8,power_searchers,2,24,0
2219,treatment,2025-01-02 12:58:00,8,power_searchers,5,26,0
2220,treatment,2025-01-02 12:59:00,7,power_searchers,1,21,0
2221,control,2025-01-02 13:00:00,7,power_searchers,3,17,0
2222,control,2025-01-02 13:01:00,7,power_searchers,3,29,0
2223,control,2025-01-02 13:02:00,9,power_searchers,1,19,0
2224,treatment,2025-01-02 13:03:00,7,power_searchers,0,17,0
2225,control,2025-01-02 13:04:00,8,power_searchers,3,28,0
2226,treatment,2025-01-02 13:05:00,5,typical,2,23,0
2227,control,2025-01-02 13:06:00,7,power_searchers,3,19,1
2228,treatment,2025-01-02 13:07:00,7,power_searchers,1,23,1
2229,control,2025-01-02 13:08:00,1,light_searchers,2,25,0
2230,treatment,2025-01-02 13:09:00,3,light_searchers,2,12,0
2231,control,2025-01-02 13:10:00,4,typical,3,22,0
2232,control,2025-01-02 13:11:00,10,power_searchers,1,26,0
2233,control,2025-01-02 13:12:00,6,typical,1,20,0
2234,treatment,2025-01-02 13:13:00,9,power_searchers,3,25,0
2235,treatment,2025-01-02 13:14:00,5,typical,2,19,1
2236,control,2025-01-02 13:15:00,5,typical,3,22,0
2237,treatment,2025-01-02 13:16:00,4,typical,1,13,1
2238,control,2025-01-02 13:17:00,6,typical,2,23,0
2239,treatment,2025-01-02 13:18:00,6,typical,3,11,0
2240,treatment,2025-01-02 13:19:00,4,typical,2,17,0
2241,treatment,2025-01-02 13:20:00,5,typical,2,16,0
2242,control,2025-01-02 13:21:00,7,power_searchers,3,27,0
2243,treatment,2025-01-02 13:22:00,7,power_searchers,3,29,1
2244,control,2025-01-02 13:23:00,4,typical,1,22,0
2245,control,2025-01-02 13:24:00,2,light_searchers,2,12,0
2246,treatment,2025-01-02 13:25:00,7,power_searchers,2,20,0
2247,control,2025-01-02 13:26:00,7,power_searchers,0,23,0
2248,treatment,2025-01-02 13:27:00,4,typical,1,25,0
2249,control,2025-01-02 13:28:00,4,typical,1,16,0
2250,treatment,2025-01-02 13:29:00,7,power_searchers,3,21,1
2251,treatment,2025-01-02 13:30:00,2,light_searchers,2,21,0
2252,treatment,2025-01-02 13:31:00,8,power_searchers,5,26,0
2253,control,2025-01-02 13:32:00,3,light_searchers,2,18,0
2254,control,2025-01-02 13:33:00,5,typical,2,19,0
2255,control,2025-01-02 13:34:00,7,power_searchers,3,23,0
2256,treatment,2025-01-02 13:35:00,11,power_searchers,3,20,0
2257,control,2025-01-02 13:36:00,4,typical,0,15,0
2258,control,2025-01-02 13:37:00,8,power_searchers,4,35,0
2259,treatment,2025-01-02 13:38:00,4,typical,3,21,0
2260,treatment,2025-01-02 13:39:00,11,power_searchers,3,25,0
2261,treatment,2025-01-02 13:40:00,6,typical,3,15,0
2262,treatment,2025-01-02 13:41:00,6,typical,1,13,0
2263,control,2025-01-02 13:42:00,12,power_searchers,2,24,0
2264,treatment,2025-01-02 13:43:00,3,light_searchers,3,13,0
2265,control,2025-01-02 13:44:00,5,typical,2,22,1
2266,treatment,2025-01-02 13:45:00,9,power_searchers,0,27,1
2267,control,2025-01-02 13:46:00,6,typical,0,17,0
2268,treatment,2025-01-02 13:47:00,1,light_searchers,1,17,0
2269,control,2025-01-02 13:48:00,9,power_searchers,3,25,0
2270,treatment,2025-01-02 13:49:00,7,power_searchers,2,19,1
2271,treatment,2025-01-02 13:50:00,4,typical,0,14,0
2272,treatment,2025-01-02 13:51:00,6,typical,1,14,0
2273,treatment,2025-01-02 13:52:00,4,typical,2,16,0
2274,control,2025-01-02 13:53:00,4,typical,0,19,0
2275,treatment,2025-01-02 13:54:00,1,light_searchers,0,15,0
2276,control,2025-01-02 13:55:00,10,power_searchers,1,18,1
2277,control,2025-01-02 13:56:00,14,power_searchers,1,19,0
2278,treatment,2025-01-02 13:57:00,7,power_searchers,5,34,1
2279,treatment,2025-01-02 13:58:00,6,typical,3,9,0
2280,control,2025-01-02 13:59:00,9,power_searchers,3,33,0
2281,control,2025-01-02 14:00:00,7,power_searchers,1,26,0
2282,treatment,2025-01-02 14:01:00,4,typical,1,17,1
2283,control,2025-01-02 14:02:00,4,typical,2,20,0
2284,control,2025-01-02 14:03:00,9,power_searchers,2,26,0
2285,treatment,2025-01-02 14:04:00,3,light_searchers,2,20,0
2286,control,2025-01-02 14:05:00,3,light_searchers,2,21,0
2287,control,2025-01-02 14:06:00,6,typical,0,22,1
2288,treatment,2025-01-02 14:07:00,7,power_searchers,1,21,0
2289,treatment,2025-01-02 14:08:00,5,typical,0,16,0
2290,treatment,2025-01-02 14:09:00,5,typical,4,19,0
2291,treatment,2025-01-02 14:10:00,9,power_searchers,1,19,0
2292,control,2025-01-02 14:11:00,3,light_searchers,1,24,0
2293,treatment,2025-01-02 14:12:00,5,typical,3,18,0
2294,treatment,2025-01-02 14:13:00,9,power_searchers,4,16,0
2295,control,2025-01-02 14:14:00,5,typical,3,22,0
2296,treatment,2025-01-02 14:15:00,5,typical,1,16,0
2297,treatment,2025-01-02 14:16:00,10,power_searchers,2,20,0
2298,treatment,2025-01-02 14:17:00,5,typical,1,15,0
2299,control,2025-01-02 14:18:00,7,power_searchers,1,29,1
2300,control,2025-01-02 14:19:00,9,power_searchers,1,15,0
2301,treatment,2025-01-02 14:20:00,5,typical,3,18,0
2302,treatment,2025-01-02 14:21:00,6,typical,6,31,0
2303,control,2025-01-02 14:22:00,5,typical,1,16,1
2304,control,2025-01-02 14:23:00,3,light_searchers,4,14,0
2305,control,2025-01-02 14:24:00,7,power_searchers,4,23,0
2306,treatment,2025-01-02 14:25:00,2,light_searchers,1,17,0
2307,control,2025-01-02 14:26:00,6,typical,2,23,0
2308,control,2025-01-02 14:27:00,5,typical,1,12,0
2309,control,2025-01-02 14:28:00,3,light_searchers,1,25,1
2310,treatment,2025-01-02 14:29:00,7,power_searchers,1,29,0
2311,control,2025-01-02 14:30:00,5,typical,1,16,0
2312,control,2025-01-02 14:31:00,3,light_searchers,1,21,0
2313,treatment,2025-01-02 14:32:00,6,typical,2,13,0
2314,treatment,2025-01-02 14:33:00,9,power_searchers,1,24,0
2315,treatment,2025-01-02 14:34:00,3,light_searchers,1,27,0
2316,control,2025-01-02 14:35:00,5,typical,3,19,0
2317,treatment,2025-01-02 14:36:00,3,light_searchers,0,21,0
2318,treatment,2025-01-02 14:37:00,4,typical,3,19,0
2319,treatment,2025-01-02 14:38:00,6,typical,4,28,0
2320,control,2025-01-02 14:39:00,5,typical,2,20,0
2321,control,2025-01-02 14:40:00,4,typical,3,14,0
2322,treatment,2025-01-02 14:41:00,4,typical,2,21,0
2323,treatment,2025-01-02 14:42:00,3,light_searchers,1,16,0
2324,control,2025-01-02 14:43:00,5,typical,5,22,1
2325,treatment,2025-01-02 14:44:00,6,typical,1,19,0
2326,treatment,2025-01-02 14:45:00,6,typical,1,12,0
2327,control,2025-01-02 14:46:00,6,typical,0,17,0
2328,control,2025-01-02 14:47:00,2,light_searchers,2,22,0
2329,control,2025-01-02 14:48:00,6,typical,4,22,0
2330,treatment,2025-01-02 14:49:00,8,power_searchers,1,27,0
2331,control,2025-01-02 14:50:00,5,typical,1,21,0
2332,treatment,2025-01-02 14:51:00,5,typical,0,18,0
2333,control,2025-01-02 14:52:00,7,power_searchers,3,32,0
2334,control,2025-01-02 14:53:00,8,power_searchers,0,20,0
2335,control,2025-01-02 14:54:00,5,typical,1,23,0
2336,control,2025-01-02 14:55:00,4,typical,0,21,0
2337,control,2025-01-02 14:56:00,7,power_searchers,1,19,0
2338,treatment,2025-01-02 14:57:00,5,typical,1,17,1
2339,treatment,2025-01-02 14:58:00,6,typical,1,13,0
2340,control,2025-01-02 14:59:00,6,typical,3,29,1
2341,treatment,2025-01-02 15:00:00,6,typical,2,16,0
2342,control,2025-01-02 15:01:00,4,typical,4,19,1
2343,treatment,2025-01-02 15:02:00,5,typical,2,21,0
2344,treatment,2025-01-02 15:03:00,6,typical,2,14,0
2345,control,2025-01-02 15:04:00,6,typical,0,26,0
2346,control,2025-01-02 15:05:00,6,typical,1,18,1
2347,treatment,2025-01-02 15:06:00,7,power_searchers,2,21,0
2348,control,2025-01-02 15:07:00,9,power_searchers,6,24,0
2349,control,2025-01-02 15:08:00,3,light_searchers,1,24,0
2350,control,2025-01-02 15:09:00,8,power_searchers,1,20,0
2351,control,2025-01-02 15:10:00,5,typical,3,30,0
2352,treatment,2025-01-02 15:11:00,7,power_searchers,1,16,0
2353,treatment,2025-01-02 15:12:00,4,typical,2,19,0
2354,treatment,2025-01-02 15:13:00,4,typical,4,28,0
2355,treatment,2025-01-02 15:14:00,5,typical,2,16,0
2356,treatment,2025-01-02 15:15:00,6,typical,0,12,0
2357,control,2025-01-02 15:16:00,7,power_searchers,2,26,0
2358,control,2025-01-02 15:17:00,5,typical,1,13,0
2359,treatment,2025-01-02 15:18:00,5,typical,1,21,0
2360,treatment,2025-01-02 15:19:00,3,light_searchers,1,17,0
2361,treatment,2025-01-02 15:20:00,5,typical,1,21,0
2362,control,2025-01-02 15:21:00,12,power_searchers,2,24,0
2363,treatment,2025-01-02 15:22:00,4,typical,0,16,0
2364,control,2025-01-02 15:23:00,5,typical,4,16,0
2365,treatment,2025-01-02 15:24:00,7,power_searchers,2,27,1
2366,treatment,2025-01-02 15:25:00,3,light_searchers,1,19,0
2367,treatment,2025-01-02 15:26:00,8,power_searchers,2,20,0
2368,control,2025-01-02 15:27:00,2,light_searchers,1,22,0
2369,control,2025-01-02 15:28:00,4,typical,7,27,0
2370,control,2025-01-02 15:29:00,8,power_searchers,6,32,0
2371,treatment,2025-01-02 15:30:00,4,typical,3,25,0
2372,treatment,2025-01-02 15:31:00,7,power_searchers,1,21,0
2373,control,2025-01-02 15:32:00,3,light_searchers,1,17,0
2374,treatment,2025-01-02 15:33:00,9,power_searchers,2,18,0
2375,treatment,2025-01-02 15:34:00,7,power_searchers,5,25,0
2376,control,2025-01-02 15:35:00,4,typical,3,11,0
2377,treatment,2025-01-02 15:36:00,6,typical,4,17,0
2378,treatment,2025-01-02 15:37:00,4,typical,2,27,0
2379,control,2025-01-02 15:38:00,7,power_searchers,1,23,0
2380,treatment,2025-01-02 15:39:00,7,power_searchers,1,33,0
2381,control,2025-01-02 15:40:00,2,light_searchers,1,26,0
2382,control,2025-01-02 15:41:00,5,typical,0,13,0
2383,treatment,2025-01-02 15:42:00,8,power_searchers,0,21,0
2384,control,2025-01-02 15:43:00,6,typical,0,23,0
2385,treatment,2025-01-02 15:44:00,3,light_searchers,0,22,0
2386,treatment,2025-01-02 15:45:00,2,light_searchers,3,16,1
2387,treatment,2025-01-02 15:46:00,4,typical,1,15,0
2388,treatment,2025-01-02 15:47:00,7,power_searchers,6,26,0
2389,treatment,2025-01-02 15:48:00,4,typical,3,23,0
2390,control,2025-01-02 15:49:00,7,power_searchers,2,26,0
2391,treatment,2025-01-02 15:50:00,6,typical,2,15,0
2392,treatment,2025-01-02 15:51:00,5,typical,0,14,0
2393,control,2025-01-02 15:52:00,3,light_searchers,3,27,0
2394,control,2025-01-02 15:53:00,9,power_searchers,1,17,1
2395,treatment,2025-01-02 15:54:00,7,power_searchers,4,27,0
2396,treatment,2025-01-02 15:55:00,4,typical,0,20,0
2397,control,2025-01-02 15:56:00,7,power_searchers,1,25,0
2398,treatment,2025-01-02 15:57:00,8,power_searchers,2,27,0
2399,control,2025-01-02 15:58:00,6,typical,1,16,0
2400,treatment,2025-01-02 15:59:00,7,power_searchers,0,15,0
2401,treatment,2025-01-02 16:00:00,7,power_searchers,2,24,0
2402,treatment,2025-01-02 16:01:00,6,typical,2,29,1
2403,treatment,2025-01-02 16:02:00,4,typical,2,20,0
2404,control,2025-01-02 16:03:00,7,power_searchers,0,12,0
2405,control,2025-01-02 16:04:00,5,typical,1,14,0
2406,control,2025-01-02 16:05:00,3,light_searchers,1,14,0
2407,treatment,2025-01-02 16:06:00,5,typical,2,15,0
2408,treatment,2025-01-02 16:07:00,6,typical,1,20,0
2409,control,2025-01-02 16:08:00,4,typical,1,16,0
2410,treatment,2025-01-02 16:09:00,5,typical,1,17,0
2411,treatment,2025-01-02 16:10:00,7,power_searchers,2,18,0
2412,treatment,2025-01-02 16:11:00,3,light_searchers,0,10,1
2413,treatment,2025-01-02 16:12:00,9,power_searchers,1,23,1
2414,treatment,2025-01-02 16:13:00,7,power_searchers,1,28,0
2415,control,2025-01-02 16:14:00,4,typical,2,16,0
2416,control,2025-01-02 16:15:00,7,power_searchers,2,25,0
2417,treatment,2025-01-02 16:16:00,11,power_searchers,4,28,0
2418,treatment,2025-01-02 16:17:00,7,power_searchers,2,18,0
2419,control,2025-01-02 16:18:00,6,typical,1,17,0
2420,treatment,2025-01-02 16:19:00,8,power_searchers,5,26,0
2421,control,2025-01-02 16:20:00,9,power_searchers,0,18,0
2422,treatment,2025-01-02 16:21:00,6,typical,4,18,0
2423,control,2025-01-02 16:22:00,4,typical,1,12,0
2424,control,2025-01-02 16:23:00,9,power_searchers,2,13,0
2425,treatment,2025-01-02 16:24:00,7,power_searchers,1,20,0
2426,treatment,2025-01-02 16:25:00,7,power_searchers,3,22,0
2427,control,2025-01-02 16:26:00,5,typical,4,26,0
2428,control,2025-01-02 16:27:00,14,power_searchers,2,17,0
2429,treatment,2025-01-02 16:28:00,10,power_searchers,2,23,0
2430,control,2025-01-02 16:29:00,9,power_searchers,1,23,0
2431,treatment,2025-01-02 16:30:00,12,power_searchers,4,27,0
2432,control,2025-01-02 16:31:00,6,typical,2,20,1
2433,treatment,2025-01-02 16:32:00,1,light_searchers,1,23,0
2434,treatment,2025-01-02 16:33:00,5,typical,4,21,0
2435,control,2025-01-02 16:34:00,8,power_searchers,5,26,0
2436,control,2025-01-02 16:35:00,4,typical,3,18,0
2437,treatment,2025-01-02 16:36:00,5,typical,2,20,0
2438,treatment,2025-01-02 16:37:00,6,typical,0,12,0
2439,control,2025-01-02 16:38:00,5,typical,3,14,0
2440,control,2025-01-02 16:39:00,4,typical,5,22,1
2441,control,2025-01-02 16:40:00,10,power_searchers,3,31,0
2442,control,2025-01-02 16:41:00,4,typical,1,24,0
2443,treatment,2025-01-02 16:42:00,3,light_searchers,2,23,0
2444,treatment,2025-01-02 16:43:00,10,power_searchers,1,20,1
2445,treatment,2025-01-02 16:44:00,6,typical,1,11,1
2446,treatment,2025-01-02 16:45:00,9,power_searchers,5,22,0
2447,treatment,2025-01-02 16:46:00,5,typical,3,18,0
2448,control,2025-01-02 16:47:00,5,typical,1,18,0
2449,treatment,2025-01-02 16:48:00,9,power_searchers,2,30,0
2450,control,2025-01-02 16:49:00,5,typical,1,19,0
2451,control,2025-01-02 16:50:00,7,power_searchers,6,31,0
2452,control,2025-01-02 16:51:00,3,light_searchers,1,18,0
2453,treatment,2025-01-02 16:52:00,5,typical,3,25,0
2454,control,2025-01-02 16:53:00,2,light_searchers,3,25,0
2455,treatment,2025-01-02 16:54:00,8,power_searchers,2,22,0
2456,treatment,2025-01-02 16:55:00,3,light_searchers,0,10,0
2457,control,2025-01-02 16:56:00,4,typical,3,14,0
2458,control,2025-01-02 16:57:00,9,power_searchers,2,21,0
2459,treatment,2025-01-02 16:58:00,5,typical,1,19,0
2460,control,2025-01-02 16:59:00,9,power_searchers,3,30,0
2461,treatment,2025-01-02 17:00:00,6,typical,3,27,0
2462,treatment,2025-01-02 17:01:00,4,typical,2,18,0
2463,control,2025-01-02 17:02:00,5,typical,4,18,0
2464,treatment,2025-01-02 17:03:00,6,typical,1,12,0
2465,control,2025-01-02 17:04:00,6,typical,4,27,0
2466,treatment,2025-01-02 17:05:00,8,power_searchers,1,19,0
2467,control,2025-01-02 17:06:00,4,typical,2,20,0
2468,control,2025-01-02 17:07:00,7,power_searchers,3,24,0
2469,control,2025-01-02 17:08:00,5,typical,0,21,0
2470,control,2025-01-02 17:09:00,9,power_searchers,2,20,0
2471,treatment,2025-01-02 17:10:00,8,power_searchers,1,29,0
2472,treatment,2025-01-02 17:11:00,5,typical,0,20,0
2473,treatment,2025-01-02 17:12:00,11,power_searchers,1,31,0
2474,treatment,2025-01-02 17:13:00,7,power_searchers,3,24,0
2475,treatment,2025-01-02 17:14:00,6,typical,0,19,0
2476,control,2025-01-02 17:15:00,8,power_searchers,0,23,0
2477,control,2025-01-02 17:16:00,6,typical,0,21,0
2478,control,2025-01-02 17:17:00,6,typical,4,25,0
2479,treatment,2025-01-02 17:18:00,6,typical,2,20,0
2480,treatment,2025-01-02 17:19:00,8,power_searchers,4,20,0
2481,control,2025-01-02 17:20:00,7,power_searchers,2,26,0
2482,treatment,2025-01-02 17:21:00,9,power_searchers,3,18,0
2483,treatment,2025-01-02 17:22:00,6,typical,1,22,0
2484,control,2025-01-02 17:23:00,8,power_searchers,4,33,0
2485,control,2025-01-02 17:24:00,5,typical,4,22,0
2486,control,2025-01-02 17:25:00,8,power_searchers,0,26,0
2487,control,2025-01-02 17:26:00,4,typical,1,15,0
2488,control,2025-01-02 17:27:00,8,power_searchers,2,26,0
2489,treatment,2025-01-02 17:28:00,5,typical,2,20,0
2490,control,2025-01-02 17:29:00,7,power_searchers,2,22,0
2491,control,2025-01-02 17:30:00,4,typical,5,17,0
2492,control,2025-01-02 17:31:00,8,power_searchers,2,24,0
2493,control,2025-01-02 17:32:00,6,typical,1,13,0
2494,control,2025-01-02 17:33:00,7,power_searchers,2,21,0
2495,control,2025-01-02 17:34:00,4,typical,3,19,0
2496,treatment,2025-01-02 17:35:00,4,typical,1,18,0
2497,treatment,2025-01-02 17:36:00,5,typical,2,19,1
2498,control,2025-01-02 17:37:00,7,power_searchers,2,19,0
2499,control,2025-01-02 17:38:00,6,typical,2,17,0
2500,control,2025-01-02 17:39:00,7,power_searchers,2,23,0
2501,treatment,2025-01-02 17:40:00,11,power_searchers,1,21,0
2502,treatment,2025-01-02 17:41:00,7,power_searchers,6,24,0
